1.473,3.58524,1.52286,-0.627271,5.51668,0.6358,3.48614,0.985019,-2.61331,0
2.08488,2.93472,1.97277,-0.614413,8.01082,1.473,3.58524,1.52286,-0.627271,5.51668
2.88,3.4597,2.27639,1.41191,8.92397,2.08488,2.93472,1.97277,-0.614413,8.01082
0.0461438,2.92188,1.56287,0.183424,4.28105,0.6358,3.48614,0.985019,-2.61331,0
-0.903158,3.09045,1.82822,1.70727,4.31998,0.0461438,2.92188,1.56287,0.183424,4.28105
-1.14401,2.19783,2.20929,-2.90828,4.31998,-0.903158,3.09045,1.82822,1.70727,4.31998
-1.84785,3.41805,1.81315,-0.607167,4.45267,-0.903158,3.09045,1.82822,1.70727,4.31998
-1.67004,1.50895,1.71056,0.134012,4.37704,-1.14401,2.19783,2.20929,-2.90828,4.31998
2.55797,2.51325,1.19911,-0.795472,8.70701,2.08488,2.93472,1.97277,-0.614413,8.01082
1.62277,4.57395,1.51747,-3.05614,5.51668,1.473,3.58524,1.52286,-0.627271,5.51668
-2.69433,3.82387,1.46849,2.00199,4.45267,-1.84785,3.41805,1.81315,-0.607167,4.45267
1.38723,5.3532,2.09825,0.235983,6.65834,1.62277,4.57395,1.51747,-3.05614,5.51668
-2.06807,0.83532,1.08783,-0.797547,4.37742,-1.67004,1.50895,1.71056,0.134012,4.37704
-3.59508,4.25316,1.53452,2.74856,4.45394,-2.69433,3.82387,1.46849,2.00199,4.45267
-2.37559,-0.116153,1.07634,0.278254,4.37742,-2.06807,0.83532,1.08783,-0.797547,4.37742
