-3.60742,4.57205,2.19466,0.170113,0.691892,-4.39748,5.17861,2.1059,2.3494,0
-3.44601,3.58562,2.16449,-1.20246,0.691892,-3.60742,4.57205,2.19466,0.170113,0.691892
-3.89536,2.7059,2.31998,1.11747,0.860986,-3.44601,3.58562,2.16449,-1.20246,0.691892
-4.3249,1.80295,2.33348,-2.40171,0.864492,-3.89536,2.7059,2.31998,1.11747,0.860986
-3.93802,0.895202,2.49569,-0.51683,0.864874,-4.3249,1.80295,2.33348,-2.40171,0.864492
-3.3816,0.0918392,2.28354,2.77926,0.866392,-3.93802,0.895202,2.49569,-0.51683,0.864874
-2.87,-0.0355455,1.43382,2.94084,0.866916,-3.3816,0.0918392,2.28354,2.77926,0.866392
-2.34573,-0.886868,1.41383,-1.34346,0.866916,-2.87,-0.0355455,1.43382,2.94084,0.866916
-4.16561,6.15037,2.06198,-2.68661,0.278246,-4.39748,5.17861,2.1059,2.3494,0
-5.25787,1.46183,2.44833,1.32858,0.873062,-4.3249,1.80295,2.33348,-2.40171,0.864492
-1.38963,-0.749331,1.67258,1.98443,0.866987,-2.34573,-0.886868,1.41383,-1.34346,0.866916
-6.24825,1.32632,2.42008,-3.11755,0.874106,-5.25787,1.46183,2.44833,1.32858,0.873062
-6.47921,1.36886,1.44804,-0.902747,0.874106,-6.24825,1.32632,2.42008,-3.11755,0.874106
-5.0207,6.63465,2.24716,1.98032,0.278246,-4.16561,6.15037,2.06198,-2.68661,0.278246
-1.33368,-1.69986,1.97813,0.201955,0.866987,-1.38963,-0.749331,1.67258,1.98443,0.866987
