-1.76643,-3.39202,1.07735,-2.41705,0.0966514,-2.41289,-2.79359,1.5506,1.99706,0
-1.22105,-3.85058,1.77899,0.671092,0.0966514,-1.76643,-3.39202,1.07735,-2.41705,0.0966514
-1.32844,-4.80786,1.51051,2.6941,0.104453,-1.22105,-3.85058,1.77899,0.671092,0.0966514
-1.12232,-5.69527,1.92284,2.40374,0.107322,-1.32844,-4.80786,1.51051,2.6941,0.104453
-3.2944,-2.44212,1.2353,-2.85566,0,-2.41289,-2.79359,1.5506,1.99706,0
-1.6166,-6.32955,1.32838,-2.67329,0.110083,-1.12232,-5.69527,1.92284,2.40374,0.107322
-3.43284,-1.89617,2.0616,-1.87463,0.106032,-3.2944,-2.44212,1.2353,-2.85566,0
-0.226817,-3.80023,1.87365,1.04596,0.0966514,-1.22105,-3.85058,1.77899,0.671092,0.0966514
-3.06845,-0.967858,1.98777,-2.13119,0.115828,-3.43284,-1.89617,2.0616,-1.87463,0.106032
-3.09365,0.0158578,2.16572,0.858199,0.115828,-3.06845,-0.967858,1.98777,-2.13119,0.115828
-2.73524,0.371491,1.30255,3.06935,0.115828,-3.09365,0.0158578,2.16572,0.858199,0.115828
-4.40595,-1.75696,1.87805,1.72392,0.106032,-3.43284,-1.89617,2.0616,-1.87463,0.106032
-2.40526,1.28764,1.07499,-1.88874,0.115828,-2.73524,0.371491,1.30255,3.06935,0.115828
-2.29343,2.1853,1.50127,2.03116,0.115828,-2.40526,1.28764,1.07499,-1.88874,0.115828
-5.19862,-1.78952,1.26926,-2.2829,0.106032,-4.40595,-1.75696,1.87805,1.72392,0.106032
