-1.34365,-5.89063,1.88612,0.118646,0,-0.41861,-6.2569,1.78539,-2.09112,0
-2.02981,-5.16744,1.80746,-2.3329,0.0554385,-1.34365,-5.89063,1.88612,0.118646,0
-2.46988,-5.70219,1.08608,-2.24179,0.109297,-2.02981,-5.16744,1.80746,-2.3329,0.0554385
-3.07151,-6.29842,1.61764,-2.13946,0.12584,-2.46988,-5.70219,1.08608,-2.24179,0.109297
-3.87039,-6.34279,2.2175,-1.12768,0.12584,-3.07151,-6.29842,1.61764,-2.13946,0.12584
-2.3931,-4.25964,1.59787,-2.1754,0.0946923,-2.02981,-5.16744,1.80746,-2.3329,0.0554385
-1.80281,-3.45871,1.69817,1.29678,0.164952,-2.3931,-4.25964,1.59787,-2.1754,0.0946923
-0.89864,-3.16439,2.00777,-0.264188,0.164952,-1.80281,-3.45871,1.69817,1.29678,0.164952
-0.527093,-2.79799,1.15471,-0.771203,0.164952,-0.89864,-3.16439,2.00777,-0.264188,0.164952
-0.194133,-1.89072,1.41158,0.547642,0.164996,-0.527093,-2.79799,1.15471,-0.771203,0.164952
-4.84965,-6.23615,2.04521,-2.34157,0.128656,-3.87039,-6.34279,2.2175,-1.12768,0.12584
-5.29575,-5.96577,1.19205,-0.713883,0.128656,-4.84965,-6.23615,2.04521,-2.34157,0.128656
-6.24063,-6.09117,1.49451,0.114389,0.128735,-5.29575,-5.96577,1.19205,-0.713883,0.128656
-0.703587,-1.09085,1.0943,1.65236,0.165802,-0.194133,-1.89072,1.41158,0.547642,0.164996
-1.40416,-0.398426,0.921818,-2.30602,0.165802,-0.703587,-1.09085,1.0943,1.65236,0.165802
