-3.91445,-0.595373,2.41739,-1.299,0.0361921,-4.3451,-1.49789,2.41536,-1.48735,0
-4.85965,-2.05827,1.76635,-1.88368,0.0313502,-4.3451,-1.49789,2.41536,-1.48735,0
-5.81213,-1.87507,1.52302,3.11036,0.0313502,-4.85965,-2.05827,1.76635,-1.88368,0.0313502
-3.42341,-0.363945,1.57755,-1.42385,0.0361921,-3.91445,-0.595373,2.41739,-1.299,0.0361921
-4.47199,-2.97116,1.8942,0.97353,0.0313502,-4.85965,-2.05827,1.76635,-1.88368,0.0313502
-4.47746,-3.90163,2.26054,1.49913,0.0313502,-4.47199,-2.97116,1.8942,0.97353,0.0313502
-2.43931,-0.219224,1.68057,-0.323333,0.0361921,-3.42341,-0.363945,1.57755,-1.42385,0.0361921
-4.21197,-4.23522,1.35598,-1.95288,0.0329111,-4.47746,-3.90163,2.26054,1.49913,0.0313502
-6.53207,-2.03717,2.19787,3.11011,0.0313502,-5.81213,-1.87507,1.52302,3.11036,0.0313502
-2.08393,0.350549,0.939585,-1.95233,0.0361921,-2.43931,-0.219224,1.68057,-0.323333,0.0361921
-1.90597,1.31334,0.736197,0.00513446,0.0552115,-2.08393,0.350549,0.939585,-1.95233,0.0361921
-2.20767,2.21563,1.04418,1.16777,0.0552115,-1.90597,1.31334,0.736197,0.00513446,0.0552115
-0.969287,1.5113,1.02504,2.54916,0.0552115,-1.90597,1.31334,0.736197,0.00513446,0.0552115
-0.411965,2.31659,0.822799,3.09428,0.0552115,-0.969287,1.5113,1.02504,2.54916,0.0552115
-3.60441,-4.76017,0.759911,-0.384054,0.0329111,-4.21197,-4.23522,1.35598,-1.95288,0.0329111
