-2.82146,1.50195,1.50373,1.62187,2.88755,-2.7872,0.612586,1.95964,1.1646,0
-3.69638,1.81208,1.87566,-0.382252,3.09101,-2.82146,1.50195,1.50373,1.62187,2.88755
-4.5743,2.28704,1.81522,2.79186,3.6954,-3.69638,1.81208,1.87566,-0.382252,3.09101
-5.47696,2.51344,2.18123,1.49709,4.2717,-4.5743,2.28704,1.81522,2.79186,3.6954
-3.02494,-0.178469,1.39599,0.915292,0.0327555,-2.7872,0.612586,1.95964,1.1646,0
-2.18926,2.24358,1.27943,2.93133,3.5519,-2.82146,1.50195,1.50373,1.62187,2.88755
-1.78193,2.8875,1.92708,-1.55566,3.5519,-2.18926,2.24358,1.27943,2.93133,3.5519
-2.40226,-0.94404,1.23421,-0.723233,0.0327555,-3.02494,-0.178469,1.39599,0.915292,0.0327555
-1.46658,-1.04608,0.896422,-1.6641,0.0327555,-2.40226,-0.94404,1.23421,-0.723233,0.0327555
-6.17084,1.82951,1.95594,-0.477571,4.2717,-5.47696,2.51344,2.18123,1.49709,4.2717
-1.35171,-1.98258,1.22774,-3.10294,0.0327555,-1.46658,-1.04608,0.896422,-1.6641,0.0327555
-0.613291,-2.64304,1.0916,2.2198,0.0327555,-1.35171,-1.98258,1.22774,-3.10294,0.0327555
-1.28623,3.45214,1.26718,1.40779,3.9024,-1.78193,2.8875,1.92708,-1.55566,3.5519
-1.77554,-2.53508,1.94546,-2.65353,0.0334573,-1.35171,-1.98258,1.22774,-3.10294,0.0327555
-5.72611,3.39394,1.77793,1.37384,4.42643,-5.47696,2.51344,2.18123,1.49709,4.2717
