-1.4842,0.0347851,1.88043,-0.974278,0,-0.528369,-0.15082,2.10834,-1.78962,0
-2.40284,-0.233569,1.59046,1.3437,0.134262,-1.4842,0.0347851,1.88043,-0.974278,0
-2.7872,0.612586,1.95964,1.1646,0.306201,-2.40284,-0.233569,1.59046,1.3437,0.134262
-2.72083,1.55665,2.28266,-2.11219,0.306201,-2.7872,0.612586,1.95964,1.1646,0.306201
-2.87912,2.51577,2.04807,-2.26632,0.309038,-2.72083,1.55665,2.28266,-2.11219,0.306201
-2.69359,3.48585,1.89144,2.62871,0.371889,-2.87912,2.51577,2.04807,-2.26632,0.309038
-1.88555,4.00189,2.17564,-0.41448,0.38699,-2.69359,3.48585,1.89144,2.62871,0.371889
-2.43968,4.81383,2.35918,1.28067,0.392169,-1.88555,4.00189,2.17564,-0.41448,0.38699
-3.64872,0.17557,2.21807,1.73842,0.402936,-2.7872,0.612586,1.95964,1.1646,0.306201
-4.37964,-0.203278,1.65042,-2.93496,0.402936,-3.64872,0.17557,2.21807,1.73842,0.402936
-5.07823,-0.666146,1.10477,-0.992081,0.402936,-4.37964,-0.203278,1.65042,-2.93496,0.402936
-5.66091,-1.47675,1.16314,0.261653,0.402936,-5.07823,-0.666146,1.10477,-0.992081,0.402936
-6.36128,-2.15645,1.38106,-1.67068,0.403014,-5.66091,-1.47675,1.16314,0.261653,0.402936
-5.83834,-0.0165734,1.12151,-0.297319,0.402936,-5.07823,-0.666146,1.10477,-0.992081,0.402936
-0.211491,-0.75435,1.37667,2.88461,0,-0.528369,-0.15082,2.10834,-1.78962,0
