4.19336,-4.95481,2.38673,2.11485,8.83846,4.21805,-5.9277,2.15679,0.690448,0
4.22443,-4.13131,1.82025,2.79508,10.8166,4.19336,-4.95481,2.38673,2.11485,8.83846
4.05479,-3.15297,1.7016,-1.70302,11.2417,4.22443,-4.13131,1.82025,2.79508,10.8166
4.19665,-2.42133,2.36837,-3.00447,11.5257,4.05479,-3.15297,1.7016,-1.70302,11.2417
5.17317,-2.24205,2.24893,1.61661,11.6057,4.19665,-2.42133,2.36837,-3.00447,11.5257
5.16758,-2.08261,1.26173,2.09552,11.6293,5.17317,-2.24205,2.24893,1.61661,11.6057
4.64477,-6.49014,1.44858,2.42642,4.6245,4.21805,-5.9277,2.15679,0.690448,0
4.69168,-1.51284,0.591752,-0.765528,11.63,5.16758,-2.08261,1.26173,2.09552,11.6293
6.15705,-2.08557,1.11702,-1.0674,11.6294,5.16758,-2.08261,1.26173,2.09552,11.6293
3.23117,-5.97586,2.31089,3.06581,1.35966,4.21805,-5.9277,2.15679,0.690448,0
5.47334,-6.55126,2.00511,-1.77131,4.6245,4.64477,-6.49014,1.44858,2.42642,4.6245
2.53135,-5.89043,1.60169,1.7333,3.41224,3.23117,-5.97586,2.31089,3.06581,1.35966
1.98229,-6.72535,1.63979,1.6977,4.03413,2.53135,-5.89043,1.60169,1.7333,3.41224
1.12612,-6.55826,1.15086,-0.210995,4.04942,1.98229,-6.72535,1.63979,1.6977,4.03413
0.542342,-6.51564,1.96165,1.15457,4.0562,1.12612,-6.55826,1.15086,-0.210995,4.04942
