4.82233,2.49716,1.19216,1.72427,0.243583,5.30006,2.82492,2.00724,-0.806322,0
4.99693,1.51623,1.27753,1.1104,0.278279,4.82233,2.49716,1.19216,1.72427,0.243583
4.80694,3.63606,2.32168,-0.0394004,0.334453,5.30006,2.82492,2.00724,-0.806322,0
4.06747,4.30915,2.33365,-1.69929,0.334453,4.80694,3.63606,2.32168,-0.0394004,0.334453
4.45338,5.23134,2.30826,0.146934,0.339475,4.06747,4.30915,2.33365,-1.69929,0.334453
5.36987,5.62237,2.39272,1.82796,0.343541,4.45338,5.23134,2.30826,0.146934,0.339475
4.11209,5.87065,1.6192,0.549084,0.34527,4.45338,5.23134,2.30826,0.146934,0.339475
6.29584,2.87579,1.93091,2.99773,0.493156,5.30006,2.82492,2.00724,-0.806322,0
3.13635,3.95791,2.2354,1.10309,0.364261,4.06747,4.30915,2.33365,-1.69929,0.334453
2.14173,3.98933,2.33405,1.60792,0.375227,3.13635,3.95791,2.2354,1.10309,0.364261
1.43036,3.45361,1.87912,2.39657,0.392714,2.14173,3.98933,2.33405,1.60792,0.375227
0.667642,2.84683,2.10292,2.32015,0.399462,1.43036,3.45361,1.87912,2.39657,0.392714
-0.301133,3.08997,2.05435,-1.03857,0.399617,0.667642,2.84683,2.10292,2.32015,0.399462
5.70362,6.51826,2.09949,3.00488,0.346986,5.36987,5.62237,2.39272,1.82796,0.343541
1.37803,3.34386,0.886542,-0.604781,0.392714,1.43036,3.45361,1.87912,2.39657,0.392714
