-4.06397,-6.58167,1.97221,1.98873,0.127562,-3.61518,-6.36102,1.10624,3.09696,0
-2.64929,-6.1097,1.044,-0.381515,0.587356,-3.61518,-6.36102,1.10624,3.09696,0
-2.39712,-5.24651,1.4814,0.0863566,0.789124,-2.64929,-6.1097,1.044,-0.381515,0.587356
-1.50953,-4.85848,1.23317,2.57748,0.800248,-2.39712,-5.24651,1.4814,0.0863566,0.789124
-1.10078,-4.02836,1.61242,-2.88255,0.813761,-1.50953,-4.85848,1.23317,2.57748,0.800248
-2.83452,-5.26447,1.59501,0.366492,0.824338,-2.39712,-5.24651,1.4814,0.0863566,0.789124
-0.370591,-3.47223,2.00934,-1.2513,0.813761,-1.10078,-4.02836,1.61242,-2.88255,0.813761
-0.170538,-2.65234,1.47291,-0.104851,0.813761,-0.370591,-3.47223,2.00934,-1.2513,0.813761
-0.88408,-5.59009,0.96195,0.79555,0.803274,-1.50953,-4.85848,1.23317,2.57748,0.800248
-5.04373,-6.60533,1.77348,0.870823,0.161313,-4.06397,-6.58167,1.97221,1.98873,0.127562
-0.37142,-1.77021,1.04688,-1.26468,0.813761,-0.170538,-2.65234,1.47291,-0.104851,0.813761
-5.82258,-6.08819,1.41855,2.54921,0.161313,-5.04373,-6.60533,1.77348,0.870823,0.161313
-0.675584,-0.834479,1.22544,-0.154315,0.813761,-0.37142,-1.77021,1.04688,-1.26468,0.813761
-0.0174035,-6.08891,0.954868,-3.12326,0.803274,-0.88408,-5.59009,0.96195,0.79555,0.803274
-6.40689,-6.33017,2.19317,-1.61567,0.161313,-5.82258,-6.08819,1.41855,2.54921,0.161313
