6.44011,1.43564,1.58419,1.20995,0.125922,6.04208,1.69349,2.46458,-2.41918,0
6.2842,1.99596,0.770721,-1.77765,0.151675,6.44011,1.43564,1.58419,1.20995,0.125922
5.06964,1.9266,2.45946,-0.337787,0,6.04208,1.69349,2.46458,-2.41918,0
4.16185,1.51965,2.35792,-0.197138,0.154557,5.06964,1.9266,2.45946,-0.337787,0
3.71853,2.41581,2.33866,1.42182,0.167473,4.16185,1.51965,2.35792,-0.197138,0.154557
3.33207,3.04461,1.66393,-1.43983,0.167473,3.71853,2.41581,2.33866,1.42182,0.167473
2.81363,3.38353,0.878849,-1.80149,0.167856,3.33207,3.04461,1.66393,-1.43983,0.167473
2.76152,4.34327,1.15486,-0.508454,0.168277,2.81363,3.38353,0.878849,-1.80149,0.167856
1.81911,4.50313,0.86107,-0.547398,0.168277,2.76152,4.34327,1.15486,-0.508454,0.168277
3.15668,5.07071,1.71582,1.64941,0.168823,2.76152,4.34327,1.15486,-0.508454,0.168277
3.44332,5.92702,2.14543,1.42866,0.168898,3.15668,5.07071,1.71582,1.64941,0.168823
3.99804,6.74804,2.28037,-0.349044,0.168923,3.44332,5.92702,2.14543,1.42866,0.168898
1.09986,5.18465,0.726125,1.61592,0.168277,1.81911,4.50313,0.86107,-0.547398,0.168277
0.217706,5.07998,1.1853,-0.694392,0.168277,1.09986,5.18465,0.726125,1.61592,0.168277
-0.126731,6.01713,1.24109,-1.02315,0.168277,0.217706,5.07998,1.1853,-0.694392,0.168277
