-4.95303,-2.97798,1.52938,-0.3206,0.0383146,-5.2748,-3.15005,2.46043,-1.2845,0
-4.65426,-2.04673,1.32079,-1.85728,0.0524098,-4.95303,-2.97798,1.52938,-0.3206,0.0383146
-4.65585,-3.71204,0.918771,1.11652,0.0383146,-4.95303,-2.97798,1.52938,-0.3206,0.0383146
-3.96864,-1.38041,1.02761,1.63091,0.0524098,-4.65426,-2.04673,1.32079,-1.85728,0.0524098
-5.60165,-1.82211,1.09276,0.170186,0.0524098,-4.65426,-2.04673,1.32079,-1.85728,0.0524098
-2.98648,-1.2966,0.859267,-0.493571,0.0524098,-3.96864,-1.38041,1.02761,1.63091,0.0524098
-2.23855,-0.634695,0.809404,-1.21686,0.0524098,-2.98648,-1.2966,0.859267,-0.493571,0.0524098
-1.64384,-0.451825,1.59227,-1.66093,0.0524098,-2.23855,-0.634695,0.809404,-1.21686,0.0524098
-4.3463,-4.58881,1.28681,0.0304873,0.0383146,-4.65585,-3.71204,0.918771,1.11652,0.0383146
-0.778871,-0.501819,1.09294,0.188716,0.0524098,-1.64384,-0.451825,1.59227,-1.66093,0.0524098
-3.91843,-5.3171,1.82208,-1.71656,0.0458174,-4.3463,-4.58881,1.28681,0.0304873,0.0383146
-4.19897,-6.27652,1.85047,-0.60591,0.0458174,-3.91843,-5.3171,1.82208,-1.71656,0.0458174
-1.7125,0.526641,1.39761,2.48642,0.0524098,-1.64384,-0.451825,1.59227,-1.66093,0.0524098
-4.83128,-6.48014,1.10299,-2.8014,0.0490077,-4.19897,-6.27652,1.85047,-0.60591,0.0458174
-6.46009,-1.4266,1.41934,1.29123,0.0524098,-5.60165,-1.82211,1.09276,0.170186,0.0524098
