-3.50264,5.09551,1.58998,-2.13798,1.03975,-2.68685,5.35131,2.10867,-2.71986,0
-4.24157,5.36348,0.971779,-1.09839,1.03975,-3.50264,5.09551,1.58998,-2.13798,1.03975
-4.9936,4.82701,1.35474,-0.800952,1.03975,-4.24157,5.36348,0.971779,-1.09839,1.03975
-5.93132,4.50664,1.48907,2.24818,1.09302,-4.9936,4.82701,1.35474,-0.800952,1.03975
-1.97771,6.0562,2.1248,1.27834,0,-2.68685,5.35131,2.10867,-2.71986,0
-5.95246,4.1941,2.43874,2.67433,1.10323,-5.93132,4.50664,1.48907,2.24818,1.09302
-2.99729,4.32585,1.1998,0.457596,1.16329,-3.50264,5.09551,1.58998,-2.13798,1.03975
-0.999354,6.24166,2.21654,2.80836,0.451373,-1.97771,6.0562,2.1248,1.27834,0
-0.0035656,6.33308,2.20964,-1.49901,0.568375,-0.999354,6.24166,2.21654,2.80836,0.451373
0.900504,5.90772,2.25112,1.3774,0.605999,-0.0035656,6.33308,2.20964,-1.49901,0.568375
1.20242,6.52223,1.52227,-0.9274,0.685151,0.900504,5.90772,2.25112,1.3774,0.605999
1.33863,5.02171,2.40292,-0.934757,0.752267,0.900504,5.90772,2.25112,1.3774,0.605999
-6.2763,3.26538,2.25818,2.84355,1.1042,-5.95246,4.1941,2.43874,2.67433,1.10323
1.53002,4.38254,1.65806,-1.00929,0.796091,1.33863,5.02171,2.40292,-0.934757,0.752267
1.81544,3.46709,1.94178,-2.99032,0.797689,1.53002,4.38254,1.65806,-1.00929,0.796091
