-2.76773e-11,2.48133e-11,0.13,-3.92591e-17
-3.88686e-11,1.15919e-11,0.13,-4.14378e-17
0.122336,-0.00930373,0.81133,-0.100343
0.122187,-0.00973307,0.812894,-0.103742
0.122049,-0.0101639,0.814352,-0.107141
0.121921,-0.0105959,0.815707,-0.110536
0.0810512,-0.109316,0.807184,-0.98263
0.0803688,-0.109776,0.807128,-0.988458
0.0796925,-0.110223,0.807071,-0.994223
0.0790228,-0.110657,0.807012,-0.999926
0.0783602,-0.11108,0.806969,-1.00558
0.0777056,-0.111489,0.806991,-1.01129
0.0770589,-0.111887,0.80706,-1.01708
0.0764195,-0.112275,0.807149,-1.02296
0.0757861,-0.112655,0.807243,-1.02894
0.0754711,-0.112842,0.807289,-1.03196
-0.0469284,-0.127171,0.807605,-1.97541
-0.0475986,-0.126886,0.80769,-1.98142
-0.0482652,-0.126601,0.807771,-1.9875
-0.0489319,-0.126315,0.807847,-1.99367
-0.0496025,-0.126028,0.807919,-1.99991
-0.0502801,-0.125739,0.807985,-2.00621
-0.0509676,-0.125447,0.808047,-2.01257
-0.0516672,-0.125152,0.808104,-2.01899
-0.0520221,-0.125003,0.808131,-2.02222
-0.0523805,-0.124853,0.808156,-2.02546
-0.139642,-0.0441231,0.812174,-2.96463
-0.142627,-0.0473711,0.812659,-2.97097
-0.146195,-0.0512819,0.813045,-2.97682
-0.150379,-0.0558525,0.813316,-2.98216
-0.152709,-0.0583811,0.813405,-2.98463
-0.157856,-0.0639108,0.813485,-2.98921
-0.163656,-0.070046,0.813431,-2.99336
-0.1668,-0.07333,0.813353,-2.99528
-0.170106,-0.076752,0.81324,-2.99713
-0.63292,-0.499326,0.803572,3.13557
-0.632928,-0.499335,0.803552,3.13563
-0.632935,-0.499344,0.803532,3.13569
-0.632946,-0.499357,0.803502,3.13579
-0.632953,-0.499366,0.803483,3.13586
-0.63296,-0.499375,0.803463,3.13593
-0.63297,-0.499389,0.803435,3.13604
-0.632973,-0.499393,0.803426,3.13607
-0.633113,-0.499982,0.802891,-3.1415
-0.633113,-0.499983,0.802891,-3.1415
-0.633113,-0.499984,0.802891,-3.14149
-0.633113,-0.499985,0.802891,-3.14149
-0.633113,-0.499986,0.802892,-3.14149
-0.633113,-0.499987,0.802892,-3.14149
-0.633113,-0.499989,0.802892,-3.14149
-0.633113,-0.499989,0.802892,-3.14149
-0.633113,-0.500002,0.802889,-3.14159
-0.633113,-0.500002,0.802889,-3.14159
-0.633113,-0.500002,0.802889,-3.14159
-0.633113,-0.500001,0.802889,-3.14159
-0.633113,-0.500001,0.802889,-3.14159
-0.633113,-0.500001,0.802889,-3.14159
-0.633113,-0.500001,0.802889,-3.14159
-0.633113,-0.500001,0.802889,-3.14159
-0.633113,-0.500001,0.802889,-3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,-3.14159
