-2.76773e-11,2.48133e-11,0.13,-1.13194e-17
-3.88685e-11,1.15919e-11,0.13,-1.35398e-17
-2.76773e-11,2.48133e-11,0.13,-1.62068e-17
-3.88685e-11,1.15919e-11,0.13,-1.84241e-17
-2.76773e-11,2.48133e-11,0.13,-2.11096e-17
-3.88685e-11,1.15919e-11,0.13,-2.33156e-17
-2.76773e-11,2.48133e-11,0.13,-2.6005e-17
-3.88685e-11,1.15919e-11,0.13,-2.81596e-17
-2.76773e-11,2.48133e-11,0.13,-3.08834e-17
-3.88685e-11,1.15919e-11,0.13,-3.30684e-17
-2.76773e-11,2.48133e-11,0.13,-3.57597e-17
-3.88685e-11,1.15919e-11,0.13,-3.79162e-17
-2.76774e-11,2.48133e-11,0.13,-4.0611e-17
-3.88686e-11,1.15919e-11,0.13,-4.28259e-17
-2.76774e-11,2.48133e-11,0.13,-4.54932e-17
-3.88686e-11,1.15919e-11,0.13,-4.76846e-17
-2.76774e-11,2.48133e-11,0.13,-5.03863e-17
-3.88686e-11,1.15919e-11,0.13,-5.25759e-17
0.00021872,1.60659e-08,0.139622,-7.40075e-09
0.0159069,4.90777e-06,0.241205,6.41721e-08
0.0590257,4.6414e-05,0.387397,5.81712e-06
0.0988376,0.00015787,0.530107,7.72831e-06
0.119722,0.000282577,0.647061,-0.0028714
0.125533,-0.000920275,0.731439,-0.0255771
0.124473,-0.0046415,0.784402,-0.0619513
0.122187,-0.00973307,0.812894,-0.103742
0.121282,-0.0151282,0.825424,-0.148282
0.122116,-0.0220908,0.82876,-0.208623
0.123182,-0.0317383,0.826379,-0.277359
0.1231,-0.0414901,0.821624,-0.346087
0.122109,-0.0496758,0.817197,-0.412312
0.12034,-0.058011,0.81414,-0.489231
0.116835,-0.0680356,0.811381,-0.570341
0.111616,-0.0774163,0.809098,-0.648082
0.105932,-0.0848648,0.808025,-0.720647
0.0997749,-0.0921654,0.80813,-0.801779
0.0919337,-0.100557,0.807871,-0.885534
0.0831301,-0.107858,0.807344,-0.96479
0.0748431,-0.113215,0.80738,-1.03807
0.0663983,-0.118292,0.808105,-1.11941
0.0561791,-0.12388,0.80813,-1.20304
0.0454866,-0.128134,0.80768,-1.28197
0.0359409,-0.1307,0.807688,-1.35484
0.0263532,-0.132944,0.808346,-1.43574
0.0149314,-0.135112,0.808295,-1.51895
0.00347942,-0.135861,0.80778,-1.59751
-0.00635997,-0.135362,0.807739,-1.67004
-0.0161432,-0.134541,0.808366,-1.75067
-0.0281168,-0.132989,0.808284,-1.83693
-0.0387487,-0.130254,0.807774,-1.91205
-0.0479321,-0.126743,0.807731,-1.98445
-0.056967,-0.122945,0.808358,-2.06498
-0.0674454,-0.118001,0.808292,-2.14791
-0.0771194,-0.11189,0.807771,-2.22624
-0.0847619,-0.105718,0.807729,-2.29861
-0.0921763,-0.0993168,0.808358,-2.37913
-0.100611,-0.0913796,0.808293,-2.46204
-0.107922,-0.0825809,0.807772,-2.54037
-0.113282,-0.0743503,0.80773,-2.61274
-0.118355,-0.0659726,0.808359,-2.69326
-0.123924,-0.055818,0.808293,-2.77618
-0.128158,-0.0451912,0.807772,-2.85451
-0.131412,-0.0368696,0.808963,-2.92652
-0.173573,-0.080307,0.813095,-2.99889
-0.299378,-0.197611,0.80282,-3.03593
-0.440979,-0.323883,0.794845,-3.07159
-0.542482,-0.417985,0.794337,-3.09789
-0.597982,-0.472295,0.796872,-3.11567
-0.622335,-0.496466,0.79973,-3.12827
-0.630747,-0.503537,0.801986,-3.1371
-0.632777,-0.503415,0.803404,3.14031
-0.632926,-0.501563,0.80407,3.13691
-0.632799,-0.50011,0.804216,3.13522
-0.63277,-0.499428,0.804074,3.13471
-0.632834,-0.499269,0.803819,3.13495
-0.632928,-0.499335,0.803552,3.13563
-0.63301,-0.499447,0.803323,3.13651
-0.633068,-0.499539,0.803149,3.13745
-0.633103,-0.499608,0.803028,3.13834
-0.633121,-0.499663,0.80295,3.13914
-0.633127,-0.499715,0.802905,3.13982
-0.633128,-0.499767,0.802882,3.14036
-0.633126,-0.499817,0.802873,3.14079
-0.633123,-0.499862,0.802872,3.14111
-0.63312,-0.499901,0.802876,3.14134
-0.633117,-0.499932,0.802881,3.1415
-0.633115,-0.499957,0.802886,-3.14158
-0.633114,-0.499975,0.80289,-3.14152
-0.633113,-0.499988,0.802892,-3.14149
-0.633113,-0.499996,0.802893,-3.14148
-0.633112,-0.500002,0.802893,-3.14148
-0.633112,-0.500005,0.802893,-3.14149
-0.633113,-0.500007,0.802892,-3.14151
-0.633113,-0.500007,0.802892,-3.14152
-0.633113,-0.500007,0.802891,-3.14154
-0.633113,-0.500006,0.80289,-3.14155
-0.633113,-0.500005,0.80289,-3.14156
-0.633113,-0.500004,0.802889,-3.14157
-0.633113,-0.500003,0.802889,-3.14158
-0.633113,-0.500002,0.802889,-3.14158
-0.633113,-0.500002,0.802889,-3.14159
-0.633113,-0.500001,0.802889,-3.14159
-0.633113,-0.500001,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,3.14159
-0.633113,-0.5,0.802889,-3.14159
